,comment,username,time,like
11278,我要活着看看第10次冲突！给我赞,自古紅色三倍速,2023-10-08 19:48,16.0
11279,马来西亚官方声援巴是一如既往，有看到说捐款的，但没看到说要动员过去的新闻啊。,只喝椰奶的快乐鸭,2023-10-16 00:33,87.0
11280,顶多声援，不可能去的，太远了,火车1994,2023-10-15 21:46,57.0
11281,李家坡太极打的飞起,瑯梅子,2023-10-16 01:36,41.0
11282,"多次中东战争就知道，信仰只是口号
真正是否参与一场战争，对于国家来说是利益
最可怕的是出工不出力，出力就像拿好处",客观乐观旁观者,2023-10-16 01:11,94.0
11283,好想回国，你们这边常年这么热,景瑟无端ww,2023-10-15 22:19,215.0
11284,好像也没多团结可能因为毕竟是不同的国家吧,我爱叉烧猫,2023-10-16 02:22,13.0
11285,老实说星加坡地理位置跟以色列差不多，连边界修的房子都一毛一样，和平时是房子战时状态就是防御堡垒。,大海与熔岩的相遇,2023-10-15 23:46,22.0
11287,都是嘴炮而已，还出兵呢，别搞笑了。说什么穆斯林国家最团结。中东那块团结过吗？沙特伊朗斗了多少年啊？还是靠我们当中间人才握手言和的。国家之间的关系不是靠宗教或者民族。而是利益！只要有相同利益，中美俄都能连夜成为战略合作伙伴。,華夏炎黄丶,2023-10-16 02:50,84.0
11288,up你头像不会是你自己吧，这么帅啊,大饼与小猴,2023-10-15 20:47,228.0
11289,36w军队，30w预备役，指挥、组织混乱，真正进入加沙的地面部队不会多，并且真要巷战蚁军会付出代价的。,H20拟态baby了,2023-10-16 03:48,19.0
11290,海法是世界电脑芯片研究三大中心之一，电脑芯片都被别人捏在手里呢，以色列没那么弱，阿拉伯没那么强,制杖up女,2023-10-16 01:32,10.0
11291,伊斯兰国家联盟……这玩意看看就好，伊斯兰世界真有能力影响国际形势的组织是欧佩克,唔该叫我吴生,2023-10-16 02:34,16.0
11292,“团结”,最后的九月,2023-10-16 01:37,60.0
11293,不全啊，才发布出来一半的视频,赤龙二十二,2023-10-15 20:36,41.0
11294,这一发音就知道又是一个马来西亚人，马来西亚和新加坡华人的语音可以说很像,绑死了啊,2023-10-16 04:45,3.0
11295,结束的好突然？,小字非鱼,2023-10-16 01:40,3.0
11296,阿拉伯只能靠自己团结努力打破这种情况 别人的帮忙起不到决定性作用 中东让步太久了 养大了以色列的野心,西洲333,2023-10-16 01:11,7.0
11297,等等等等，这个文案好像在Tik Tok刷过Tik Tok那个是up吗,斗鱼BLUE_,2023-10-16 01:29,1.0
11298,感觉很难团结一致，不同国家利益不同,Bruce_SSY,2023-10-16 01:39,4.0
11299,马来西亚官方声援巴是一如既往，有看到说捐款的，但没看到说要动员过去的新闻啊。,只喝椰奶的快乐鸭,2023-10-16 00:33,87.0
11300,顶多声援，不可能去的，太远了,火车1994,2023-10-15 21:46,57.0
11301,李家坡太极打的飞起,瑯梅子,2023-10-16 01:36,41.0
11302,"多次中东战争就知道，信仰只是口号
真正是否参与一场战争，对于国家来说是利益
最可怕的是出工不出力，出力就像拿好处",客观乐观旁观者,2023-10-16 01:11,94.0
11303,好想回国，你们这边常年这么热,景瑟无端ww,2023-10-15 22:19,215.0
11304,好像也没多团结可能因为毕竟是不同的国家吧,我爱叉烧猫,2023-10-16 02:22,13.0
11305,老实说星加坡地理位置跟以色列差不多，连边界修的房子都一毛一样，和平时是房子战时状态就是防御堡垒。,大海与熔岩的相遇,2023-10-15 23:46,22.0
11307,都是嘴炮而已，还出兵呢，别搞笑了。说什么穆斯林国家最团结。中东那块团结过吗？沙特伊朗斗了多少年啊？还是靠我们当中间人才握手言和的。国家之间的关系不是靠宗教或者民族。而是利益！只要有相同利益，中美俄都能连夜成为战略合作伙伴。,華夏炎黄丶,2023-10-16 02:50,84.0
11308,up你头像不会是你自己吧，这么帅啊,大饼与小猴,2023-10-15 20:47,228.0
11309,36w军队，30w预备役，指挥、组织混乱，真正进入加沙的地面部队不会多，并且真要巷战蚁军会付出代价的。,H20拟态baby了,2023-10-16 03:48,19.0
11310,海法是世界电脑芯片研究三大中心之一，电脑芯片都被别人捏在手里呢，以色列没那么弱，阿拉伯没那么强,制杖up女,2023-10-16 01:32,10.0
11311,伊斯兰国家联盟……这玩意看看就好，伊斯兰世界真有能力影响国际形势的组织是欧佩克,唔该叫我吴生,2023-10-16 02:34,16.0
11312,“团结”,最后的九月,2023-10-16 01:37,60.0
11313,不全啊，才发布出来一半的视频,赤龙二十二,2023-10-15 20:36,41.0
11314,这一发音就知道又是一个马来西亚人，马来西亚和新加坡华人的语音可以说很像,绑死了啊,2023-10-16 04:45,3.0
11315,结束的好突然？,小字非鱼,2023-10-16 01:40,3.0
11316,阿拉伯只能靠自己团结努力打破这种情况 别人的帮忙起不到决定性作用 中东让步太久了 养大了以色列的野心,西洲333,2023-10-16 01:11,7.0
11317,等等等等，这个文案好像在Tik Tok刷过Tik Tok那个是up吗,斗鱼BLUE_,2023-10-16 01:29,1.0
11318,感觉很难团结一致，不同国家利益不同,Bruce_SSY,2023-10-16 01:39,4.0
11319,有个问题，新加坡和马来西亚还有印尼这三个分别是是怎样的关系？？？,関十一,2023-10-16 13:02,1.0
11321,团结，解释一下伊朗和沙特,bili_88623464862,2023-10-15 23:19,13.0
11322,任何宗教都有排他性 过于强大就很危险。,擅长原谅的friends,2023-10-16 00:36,55.0
11323,视频不错呀，有利于关注一下东南亚，关注西方的时间太长了，忘了邻国了,飛人牌缝纫机的情愫,2023-10-16 08:55,2.0
11325,一味的保持关注，呼吁冷静和平只会让唯利是图的人得寸进尺最后让事情即已成事实,上海老熊,2023-10-16 00:46,1.0
11326,现在去回顾李显龙讲为什么制裁俄罗斯的最大原因是反侵略觉得蛮搞笑的。他要是说为了自己的国家利益我都挺能理解的。,随风飄揚,2023-10-15 22:14,55.0
11334,后面呢？没了？怎么结束的这么突然？,web_clemon,2023-10-16 01:31,1.0
11335,咋只有一半,quicksilverqub,2023-10-15 20:53,1.0
11336,笑了,萌萌的果果QwQ,2023-10-16 16:55,1.0
11337,让我们来看下伊斯兰教派系的历史吧,李隆鸡的微缩人生,2023-10-15 23:21,7.0
11338,这就是新闻学！！！,ProBfwl,2023-10-16 19:05,2.0
11343,并没有说犹太人为什么被其他人厌恶，可不是只有简单的异教徒而是对，犹太人发财不立品，而且赚的也是血腥钱，并放高利贷为富不仁，经常为了自身利益搞垮一个国家的经济。而不是只有你说的那些可怜的东西,_Cc330_,2023-10-24,3.0
11344,"up你这视频里面犹太人说的就像一个在哪都被欺负的无辜可怜人。很难想象一个种族干了什么事才能被所有人嫌弃。
你到是说说他们都干了什么才这样呗。",风华绝代小胖子,2023-10-24,1.0
11347,旧约里面好像写过：要把以色列这块石头打碎，让它分散到各地，受尽折磨，最后又叫它完整如初,整个高雅名字,2023-10-23 23:17,2.0
11349,现在看着阿拉伯国家对哈以冲突的态度根本就是嘴巴帮忙身体不动,西北某人,2023-10-23 19:17,1.0
11359,并没有说犹太人为什么被其他人厌恶，可不是只有简单的异教徒而是对，犹太人发财不立品，而且赚的也是血腥钱，并放高利贷为富不仁，经常为了自身利益搞垮一个国家的经济。而不是只有你说的那些可怜的东西,_Cc330_,2023-10-24,3.0
11360,"up你这视频里面犹太人说的就像一个在哪都被欺负的无辜可怜人。很难想象一个种族干了什么事才能被所有人嫌弃。
你到是说说他们都干了什么才这样呗。",风华绝代小胖子,2023-10-24,1.0
11363,旧约里面好像写过：要把以色列这块石头打碎，让它分散到各地，受尽折磨，最后又叫它完整如初,整个高雅名字,2023-10-23 23:17,2.0
11365,现在看着阿拉伯国家对哈以冲突的态度根本就是嘴巴帮忙身体不动,西北某人,2023-10-23 19:17,1.0
11371,"置顶巴西的巴以局势的决议草案被在联合国安理会否决。
赞成：12票（中国、阿联酋、加蓬、莫桑比克、法国、日本、阿尔巴尼亚、巴西、厄瓜多尔、加纳、马耳他、瑞士）
反对：1票（美国）
弃权：2票（英国和俄罗斯）",koery,2023-10-19 00:15,3404.0
11372,介是谁又在一票否决啊？ 鹰酱………,無羡逍遥,2023-10-19 00:25,122.0
11373,从来没有唾手可得的和平，在我们坐着地铁，吃着美食，躺在床上感叹中国安稳的时候，是100年前的中国前辈勇敢的抵抗侵略者，想要和平，只能靠自己,夏虫与冰不语冰,2023-10-19 09:19,223.0
11374,现在都知道地球ol的邪恶最终boss是谁了吧，能否通关就看诸君了，祝各位在各自领域旗开得胜！一命通关！🇨🇳🇨🇳🇨🇳,eddyair,2023-10-19 08:55,65.0
11375,“震惊”是外交层面非常强烈的表述了吧,wgic,2023-10-19 02:33,452.0
11376,爽叔去了联合国，露面的视频就没笑过，太不容易,绽放才是花,2023-10-19 08:51,164.0
11377,后面是门神大哥和爽哥，都是熟人啊,炒栗达人林小兔,2023-10-19 00:12,869.0
11378,耿爽大哥眉头越来越皱了,江景青棠,2023-10-19 07:25,151.0
11379,@怠惰璃 @神皇尼禄 来辟谣呀，接着辟谣呀,GAZA_STANDS,2023-10-19 12:28,43.0
11380,耿老师一天到晚皱眉头，看来压力不小😅😨,阿拉蕾abx,2023-10-19 00:15,356.0
11381,哎，这世界还有救吗头一次感觉祖国是真正的乐土，把我们保护得太好了,红尘任雪,2023-10-19 00:18,1631.0
11382,耿爽同志在后排愁眉紧锁…估计这几天他们工作挺忙的,圣城之雨,2023-10-19 01:08,160.0
11383,天下苦美久已！,菊花肠,2023-10-19 00:29,114.0
11384,国际法不存在，物理学不存在,一场秋雨一场昂,2023-10-19 00:13,282.0
11385,@咬鱼钩的三好青年 我怕二次元觉醒哥你看不到，特地带你来开开眼界,请我烤红薯,2023-10-19 00:48,62.0
11386,巴西草案具体说什么？谁懂说一下,神钢会,2023-10-19 00:15,14.0
11387,看了一点美投否的理由：没有提及以色列的自卫权,听风惊落雨,2023-10-19 02:14,127.0
11388,雅尔塔体系已经名存实亡了，新体系什么时候能建立起来,初冬samaでず,2023-10-19 01:31,999.0
11389,我也震惊啊，这种不涉及战事、不涉及立场的草案都能被否决啊？,余生安眠,2023-10-19 02:32,59.0
11390,后面是耿爽吗？,汉武帝刘佩奇,2023-10-19 00:11,250.0
11391,外交这种事一般人简直干不了,season鲤,2023-10-19 08:45,41.0
11392,"置顶巴西的巴以局势的决议草案被在联合国安理会否决。
赞成：12票（中国、阿联酋、加蓬、莫桑比克、法国、日本、阿尔巴尼亚、巴西、厄瓜多尔、加纳、马耳他、瑞士）
反对：1票（美国）
弃权：2票（英国和俄罗斯）",koery,2023-10-19 00:15,3404.0
11393,介是谁又在一票否决啊？ 鹰酱………,無羡逍遥,2023-10-19 00:25,122.0
11394,从来没有唾手可得的和平，在我们坐着地铁，吃着美食，躺在床上感叹中国安稳的时候，是100年前的中国前辈勇敢的抵抗侵略者，想要和平，只能靠自己,夏虫与冰不语冰,2023-10-19 09:19,223.0
11395,现在都知道地球ol的邪恶最终boss是谁了吧，能否通关就看诸君了，祝各位在各自领域旗开得胜！一命通关！🇨🇳🇨🇳🇨🇳,eddyair,2023-10-19 08:55,65.0
11396,“震惊”是外交层面非常强烈的表述了吧,wgic,2023-10-19 02:33,452.0
11397,爽叔去了联合国，露面的视频就没笑过，太不容易,绽放才是花,2023-10-19 08:51,164.0
11398,后面是门神大哥和爽哥，都是熟人啊,炒栗达人林小兔,2023-10-19 00:12,869.0
11399,耿爽大哥眉头越来越皱了,江景青棠,2023-10-19 07:25,151.0
11400,@怠惰璃 @神皇尼禄 来辟谣呀，接着辟谣呀,GAZA_STANDS,2023-10-19 12:28,43.0
11401,耿老师一天到晚皱眉头，看来压力不小😅😨,阿拉蕾abx,2023-10-19 00:15,356.0
11402,哎，这世界还有救吗头一次感觉祖国是真正的乐土，把我们保护得太好了,红尘任雪,2023-10-19 00:18,1631.0
11403,耿爽同志在后排愁眉紧锁…估计这几天他们工作挺忙的,圣城之雨,2023-10-19 01:08,160.0
11404,天下苦美久已！,菊花肠,2023-10-19 00:29,114.0
11405,国际法不存在，物理学不存在,一场秋雨一场昂,2023-10-19 00:13,282.0
11406,@咬鱼钩的三好青年 我怕二次元觉醒哥你看不到，特地带你来开开眼界,请我烤红薯,2023-10-19 00:48,62.0
